Year,zip3,Age Group,Asthma_Cases,ED_Visits,Avg_Length_of_Stay,Avg_Severity,Avg_Mortality_Risk,Total_Charges,Total_Costs,Avg_Costs,Medicaid_Cases,ED_Rate,Medicaid_Rate
2022,113,70 or Older,78,75,4.161217948717949,2.12728835978836,2.006058201058201,5550211.49,1736132.65,22657.22193584656,12,0.9615384615384616,0.1538461538461538
2022,114,0 to 17,365,294,1.7230913543556727,1.5713288324936472,1.240237363519047,12418662.81,3143050.7199999997,8452.447129156906,260,0.8054794520547945,0.7123287671232876
2022,114,18 to 29,43,42,2.046666666666667,1.9055555555555557,1.8111111111111111,1476110.36,357074.85000000003,8473.363333333333,25,0.9767441860465116,0.5813953488372093
2022,114,30 to 49,115,113,2.778253968253968,2.0990277777777777,1.8905952380952384,5005668.069999999,1200815.25,11424.684120238097,72,0.982608695652174,0.6260869565217392
2022,114,50 to 69,151,148,3.310863610639502,2.152287492925863,1.7877758913412565,6603930.26,1954119.52,12928.786427617431,69,0.9801324503311258,0.4569536423841059
2022,114,70 or Older,104,103,4.288840579710145,2.2602898550724637,2.208840579710145,5717944.45,1592406.04,16761.190927536234,28,0.9903846153846154,0.2692307692307692
2022,115,0 to 17,294,264,1.6527274752901906,1.84094290362859,1.3469771421124102,10370725.01,2917126.61,9379.9153620026,165,0.8979591836734694,0.5612244897959183
2022,115,18 to 29,22,19,2.631666666666667,2.28,1.8283333333333331,1021507.39,263802.84,11355.287433333337,13,0.8636363636363636,0.5909090909090909
2022,115,30 to 49,68,52,2.912987012987013,1.9673160173160176,1.513852813852814,3722008.03,907324.37,11496.40343939394,48,0.7647058823529411,0.7058823529411765
2022,115,50 to 69,100,86,4.260881226053639,2.1098850574712644,1.7862452107279694,6744322.9399999995,1450831.0,13937.190631800764,40,0.86,0.4
2022,115,70 or Older,69,58,3.889356725146199,2.1232748538011696,1.8167251461988303,4075523.12,964114.36,13590.530367251462,6,0.8405797101449275,0.0869565217391304
2022,116,0 to 17,48,43,2.625,1.7976190476190474,1.4226190476190477,2498597.0,604267.54,14303.189702380952,34,0.8958333333333334,0.7083333333333334
2022,116,18 to 29,2,2,2.5,2.5,2.0,52779.29,12471.94,6235.97,0,1.0,0.0
2022,116,30 to 49,23,23,3.7433333333333336,2.12,1.8433333333333333,814433.99,240702.65,14050.432666666666,11,1.0,0.4782608695652174
2022,116,50 to 69,29,29,5.1722222222222225,2.0861111111111112,1.5791666666666666,1673561.32,375533.27,14689.870375,8,1.0,0.2758620689655172
2022,116,70 or Older,13,13,2.3125,1.7916666666666667,1.625,487906.81,106570.41,7313.060208333333,2,1.0,0.1538461538461538
2022,117,0 to 17,376,358,1.810380830124091,1.5670802005012532,1.2700962772785622,10090478.41,2709495.53,7035.2756642123595,183,0.952127659574468,0.4867021276595745
2022,117,18 to 29,54,53,2.0828571428571427,1.903174603174603,1.762222222222222,1954600.03,418385.3,7369.803082539683,28,0.9814814814814816,0.5185185185185185
2022,117,30 to 49,121,116,2.987711604465273,2.0298838071129657,1.914903362638115,5219249.66,1065724.47,8668.49466870888,50,0.9586776859504132,0.4132231404958678
2022,117,50 to 69,144,137,3.5980555555555553,2.176388888888889,1.905,7241318.46,1635161.62,11456.17838888889,36,0.9513888888888888,0.25
2022,117,70 or Older,77,76,4.258563331405437,2.0097119722382883,1.8903551185656449,4492404.94,949361.86,11884.256285112782,5,0.987012987012987,0.0649350649350649
2022,118,0 to 17,17,16,1.3375,1.45,1.31875,457975.08,92455.8,5286.585375,8,0.9411764705882352,0.4705882352941176
2022,118,18 to 29,1,1,1.0,1.0,1.0,22442.19,5466.82,5466.82,1,1.0,1.0
2022,118,30 to 49,5,4,3.6666666666666665,2.0,1.8333333333333333,331500.91,74499.49,17093.073333333334,1,0.8,0.2
2022,118,50 to 69,3,3,3.75,1.5,1.0,102158.72,23005.69,8526.6375,0,1.0,0.0
2022,118,70 or Older,2,2,5.0,2.0,1.5,108204.03,20611.91,10305.955,0,1.0,0.0
2022,119,0 to 17,59,50,1.8016483516483517,2.147321428571429,1.5484203296703296,1299826.39,436312.56,7163.295245879121,50,0.847457627118644,0.847457627118644
2022,119,18 to 29,6,6,1.9444444444444449,2.111111111111111,1.777777777777778,215773.47000000003,43241.1,6739.558333333333,2,1.0,0.3333333333333333
2022,119,30 to 49,18,18,3.441666666666667,2.3125,2.1666666666666665,927001.39,186886.81,10834.333625,6,1.0,0.3333333333333333
2022,119,50 to 69,28,28,3.873611111111111,2.2631944444444443,1.8472222222222223,1511420.43,339048.57,11989.761722222222,2,1.0,0.0714285714285714
2022,119,70 or Older,21,21,3.7291666666666665,2.3055555555555554,1.8888888888888888,1288484.9,307685.77999999997,14757.14576388889,1,1.0,0.0476190476190476
2022,120,0 to 17,60,58,1.848285486443381,1.9312699362041468,1.422597687400319,903693.35,272419.16000000003,4719.600513855661,3,0.9666666666666668,0.05
2022,120,18 to 29,10,8,2.2,2.5,2.2,237947.73,72587.04,5561.128,3,0.8,0.3
2022,120,30 to 49,11,11,1.7833333333333337,2.2333333333333334,2.0333333333333337,217062.27999999997,60666.78,4904.889166666666,5,1.0,0.4545454545454545
2022,120,50 to 69,12,12,2.75,2.9,2.65,311208.04,77204.59,6076.981,1,1.0,0.0833333333333333
2022,120,70 or Older,10,10,4.375,2.3125,2.25,254331.25,71036.69,6928.781041666667,0,1.0,0.0
2022,121,0 to 17,67,67,1.97188995215311,2.135725677830941,1.5314194577352471,1152251.28,335729.12,5010.807385167464,0,1.0,0.0
2022,121,18 to 29,4,3,4.5,2.5,2.5,124723.19,34686.350000000006,12880.138333333334,3,0.75,0.75
2022,121,30 to 49,17,17,2.475,2.35,2.25,364100.12,94051.48,5382.404750000001,5,1.0,0.2941176470588235
2022,121,50 to 69,5,4,2.0,2.625,2.375,76046.91,22774.27,5101.31125,1,0.8,0.2
2022,121,70 or Older,4,3,4.666666666666667,2.3333333333333335,2.1666666666666665,63538.93,27633.81,6929.715,0,0.75,0.0
2022,122,0 to 17,69,69,2.029265873015873,1.9889880952380952,1.501984126984127,1300703.89,380144.42,5213.883734126984,5,1.0,0.072463768115942
2022,122,18 to 29,3,3,2.25,1.25,1.25,51018.09,12417.3,4306.0025000000005,0,1.0,0.0
2022,122,30 to 49,12,11,2.4875,2.4,2.35,236391.13,64661.53,5778.598125,2,0.9166666666666666,0.1666666666666666
2022,122,50 to 69,18,17,2.7066666666666666,2.286666666666666,2.0166666666666666,407513.06999999995,102655.28,6023.031366666666,2,0.9444444444444444,0.1111111111111111
2022,122,70 or Older,2,2,2.5,2.5,2.5,40662.65,12829.13,6414.5650000000005,0,1.0,0.0
2022,123,0 to 17,44,43,1.9748376623376624,1.991612554112554,1.474025974025974,794404.03,232351.99,5398.873114177489,2,0.9772727272727272,0.0454545454545454
2022,123,18 to 29,8,8,1.3666666666666667,2.466666666666667,2.2666666666666666,116699.74,30918.339999999997,3484.8479999999995,6,1.0,0.75
2022,123,30 to 49,22,20,2.6100000000000003,2.8600000000000003,2.695,636983.01,175969.41,8418.838,12,0.9090909090909092,0.5454545454545454
2022,123,50 to 69,11,10,4.066666666666666,2.8666666666666667,2.8,302770.09,88542.43,7583.361333333332,1,0.9090909090909092,0.0909090909090909
2022,123,70 or Older,6,6,2.9166666666666665,2.8333333333333335,2.666666666666667,126007.42,35473.82,6169.105,0,1.0,0.0
2022,124,0 to 17,27,19,2.7493589743589744,1.8442307692307691,1.357051282051282,1564447.69,307305.65,9462.512064102564,10,0.7037037037037037,0.3703703703703703
2022,124,18 to 29,1,1,12.0,4.0,4.0,262915.4,48579.85,48579.85,0,1.0,0.0
2022,124,30 to 49,10,10,3.225,2.2,2.325,635336.75,106082.06,9171.44175,5,1.0,0.5
2022,124,50 to 69,14,10,3.4375,1.8125,1.4583333333333333,818977.76,116686.7,8552.260416666668,3,0.7142857142857143,0.2142857142857142
2022,124,70 or Older,1,1,3.0,2.0,2.0,32549.0,8883.32,8883.32,0,1.0,0.0
2022,125,0 to 17,107,98,2.1788461538461537,1.412179487179487,1.17008547008547,5135330.109999999,1032997.3,9032.849019230767,45,0.9158878504672896,0.4205607476635514
2022,125,18 to 29,16,16,5.020833333333334,2.6354166666666665,2.3958333333333335,866496.9199999999,260917.88,18667.064895833333,11,1.0,0.6875
2022,125,30 to 49,27,26,3.138888888888889,2.3368055555555554,2.204861111111111,1180441.26,269390.79000000004,10686.191111111111,11,0.9629629629629628,0.4074074074074074
2022,125,50 to 69,37,37,3.9846153846153847,2.526923076923077,2.4141025641025644,1985512.03,460895.4,14524.308410256408,9,1.0,0.2432432432432432
2022,125,70 or Older,16,16,3.65625,2.4270833333333335,2.385416666666667,699288.63,157425.62,10239.133229166666,0,1.0,0.0
2022,126,0 to 17,48,45,2.5238526570048307,1.384057971014493,1.1355676328502415,3338627.99,619947.88,11665.904100241549,32,0.9375,0.6666666666666666
2022,126,18 to 29,3,3,2.0,2.3333333333333335,2.3333333333333335,89922.56,21238.3,7079.433333333333,2,1.0,0.6666666666666666
2022,126,30 to 49,15,13,4.1125,2.8875,2.8375,891330.3300000001,214066.35,16139.545375,10,0.8666666666666667,0.6666666666666666
2022,126,50 to 69,7,7,3.5,2.5,2.25,224054.94,56649.2,8598.5225,2,1.0,0.2857142857142857
2022,126,70 or Older,3,3,3.75,3.0,2.25,194936.43,39789.57,11273.695,0,1.0,0.0
2022,127,0 to 17,36,35,2.3958333333333335,1.5437500000000002,1.2145833333333331,1816846.07,350166.32999999996,9659.8583125,12,0.9722222222222222,0.3333333333333333
2022,127,18 to 29,4,3,3.0,2.3333333333333335,2.3333333333333335,131459.5,35281.23,8112.350000000001,2,0.75,0.5
2022,127,30 to 49,10,10,3.3125,2.0625,2.0625,440383.59,109141.2,11226.605625,7,1.0,0.7
2022,127,50 to 69,11,11,2.0,2.083333333333333,2.083333333333333,407084.89,113147.46,7326.442499999999,3,1.0,0.2727272727272727
2022,127,70 or Older,8,8,5.066666666666667,2.933333333333333,2.8,626447.85,214804.64,27482.162,0,1.0,0.0
2022,128,0 to 17,29,27,2.4583333333333335,2.1284722222222223,1.5451388888888888,624557.28,192973.5,6380.874548611111,0,0.9310344827586208,0.0
2022,128,18 to 29,8,7,4.1875,2.625,2.3125,168887.8,63965.89,7897.935625,3,0.875,0.375
2022,128,30 to 49,15,15,2.75,2.125,1.90625,410534.36,112970.86,7207.2128125,11,1.0,0.7333333333333333
2022,128,50 to 69,17,17,4.16,2.08,1.64,366721.87,133328.44,10964.0196,5,1.0,0.2941176470588235
2022,128,70 or Older,12,11,6.083333333333333,2.375,1.6666666666666667,402412.13,165178.41999999998,13161.934166666666,0,0.9166666666666666,0.0
2022,129,18 to 29,6,6,2.3333333333333335,2.0,2.166666666666667,117868.04,55206.75,9201.125,4,1.0,0.6666666666666666
2022,129,30 to 49,8,8,3.583333333333333,2.0833333333333335,1.25,188401.64,85333.73000000001,11715.615833333331,6,1.0,0.75
2022,129,50 to 69,4,4,2.5,2.25,2.25,85327.05,34476.59,8619.1475,1,1.0,0.25
2022,129,70 or Older,7,6,3.3333333333333335,2.9166666666666665,2.75,203140.14,103561.85,13744.138333333334,0,0.8571428571428571,0.0
2022,130,0 to 17,59,49,2.4438095238095237,2.137857142857143,1.4692857142857143,1760087.49,481654.58,7729.765973809524,34,0.8305084745762712,0.576271186440678
2022,130,18 to 29,7,7,4.125,2.4583333333333335,2.0833333333333335,434729.51,113175.99,13922.0,4,1.0,0.5714285714285714
2022,130,30 to 49,21,21,2.5277777777777777,2.466666666666667,2.188888888888889,411891.35,121933.91,5724.965055555555,14,1.0,0.6666666666666666
2022,130,50 to 69,10,10,2.6,2.5166666666666666,2.5833333333333335,194582.28,59540.16,6177.901,1,1.0,0.1
2022,130,70 or Older,5,5,3.625,2.875,2.625,96098.46,42161.11,7651.14875,0,1.0,0.0
2022,131,0 to 17,26,25,1.606818181818182,2.0318181818181817,1.4306818181818182,458329.83,120529.21,4301.803011363636,14,0.9615384615384616,0.5384615384615384
2022,131,18 to 29,3,3,3.0,2.75,2.75,42990.42,16288.73,5525.014999999999,2,1.0,0.6666666666666666
2022,131,30 to 49,4,4,2.25,2.75,2.25,97136.01,31142.5,7785.625,1,1.0,0.25
2022,131,50 to 69,9,9,4.2,2.7,2.7,388788.87,112643.62,11615.838,2,1.0,0.2222222222222222
2022,131,70 or Older,2,2,5.0,2.5,2.0,44088.96,21022.34,10511.17,0,1.0,0.0
2022,132,0 to 17,85,81,3.0464285714285713,1.9698832417582417,1.4171703296703295,2851699.7199999997,732247.8999999999,8957.070483516483,76,0.9529411764705882,0.8941176470588236
2022,132,18 to 29,10,10,2.5444444444444443,2.8111111111111113,2.577777777777778,298166.26,76717.8,7443.379333333333,8,1.0,0.8
2022,132,30 to 49,26,25,3.76,2.4555555555555557,2.2111111111111112,881921.61,287065.08999999997,12645.382644444446,22,0.9615384615384616,0.8461538461538461
2022,132,50 to 69,19,19,4.1899999999999995,2.06,2.02,759169.23,192994.79,11156.357800000002,9,1.0,0.4736842105263157
2022,132,70 or Older,3,3,4.0,2.6666666666666665,2.6666666666666665,108521.28,33565.53999999999,11188.51333333333,2,1.0,0.6666666666666666
2022,133,0 to 17,11,7,1.5333333333333332,1.625,1.25,167982.71,45458.99,3901.53025,6,0.6363636363636364,0.5454545454545454
2022,133,18 to 29,5,5,3.888888888888889,2.777777777777778,2.6666666666666665,91120.82,33584.05,5830.672222222222,5,1.0,1.0
2022,133,30 to 49,6,5,3.5,2.125,1.75,141899.99000000002,48162.4,8768.155,4,0.8333333333333334,0.6666666666666666
2022,133,50 to 69,2,1,3.5,1.5,1.5,41108.23,8655.81,4327.905,0,0.5,0.0
2022,133,70 or Older,1,1,4.0,1.0,2.0,48106.64,9936.43,9936.43,0,1.0,0.0
2022,134,0 to 17,21,13,1.8583333333333336,1.725,1.3416666666666668,382649.06,101234.22,4701.398,10,0.6190476190476191,0.4761904761904761
2022,134,18 to 29,5,4,2.6666666666666665,2.6666666666666665,2.6666666666666665,87296.71,25227.800000000003,4633.321666666667,3,0.8,0.6
2022,134,30 to 49,11,11,2.408333333333333,2.0,1.95,211188.89,58568.95,4825.89875,6,1.0,0.5454545454545454
2022,134,50 to 69,3,3,4.333333333333333,2.0,2.0,75580.65,20716.03,6905.343333333333,0,1.0,0.0
2022,134,70 or Older,4,3,2.3333333333333335,2.0,1.3333333333333333,52599.740000000005,22153.76,4571.561666666667,0,0.75,0.0
2022,135,0 to 17,13,7,2.0,1.725,1.4,259683.07,65801.06,5421.358749999999,12,0.5384615384615384,0.9230769230769232
2022,135,18 to 29,3,3,1.3333333333333333,1.6666666666666667,1.0,48908.69,10795.33,3598.443333333333,3,1.0,1.0
2022,135,30 to 49,8,8,2.625,1.375,1.25,123923.37,28803.46,3600.4325,4,1.0,0.5
2022,136,0 to 17,23,14,3.0854978354978355,1.7932900432900432,1.3371212121212122,475742.79,226221.93,10726.597094155844,14,0.6086956521739131,0.6086956521739131
2022,136,18 to 29,10,9,1.8333333333333333,2.375,2.0,152724.57,56296.369999999995,5778.0025,8,0.9,0.8
2022,136,30 to 49,19,16,3.44,2.6266666666666665,2.246666666666667,435553.88,127524.34,6480.615933333333,9,0.8421052631578947,0.4736842105263157
2022,136,50 to 69,13,13,3.8666666666666663,2.166666666666667,2.1333333333333333,309730.74,89403.64,7233.989,5,1.0,0.3846153846153846
2022,136,70 or Older,5,5,5.0,2.6666666666666665,2.3333333333333335,171776.8,42049.490000000005,8690.140000000001,0,1.0,0.0
2022,137,0 to 17,29,17,2.044642857142857,2.0208333333333335,1.4196428571428572,698689.73,190802.24,6656.104702380952,15,0.5862068965517241,0.5172413793103449
2022,137,18 to 29,4,4,2.3333333333333335,2.1666666666666665,2.1666666666666665,71889.45,29505.7,8253.199999999999,2,1.0,0.5
2022,137,30 to 49,9,8,2.6999999999999997,3.466666666666667,2.8666666666666667,221990.64999999997,90863.66,9564.381333333333,5,0.8888888888888888,0.5555555555555556
2022,137,50 to 69,3,3,2.25,2.25,2.5,43378.06999999999,15204.829999999998,5314.0525,0,1.0,0.0
2022,137,70 or Older,3,2,3.6666666666666665,2.0,2.0,42507.59,19241.98,6413.993333333333,0,0.6666666666666666,0.0
2022,138,0 to 17,17,11,3.0166666666666666,2.2458333333333336,1.5,541209.69,150987.94,9575.514666666666,9,0.6470588235294118,0.5294117647058824
2022,138,18 to 29,3,2,1.25,1.5,1.5,38099.9,16294.13,5214.4425,3,0.6666666666666666,1.0
2022,138,50 to 69,4,4,3.333333333333333,2.333333333333333,2.166666666666667,89559.84,37312.54,8964.150000000001,2,1.0,0.5
2022,138,70 or Older,2,2,4.5,2.0,2.0,60137.39,21159.08,10579.54,0,1.0,0.0
2022,139,0 to 17,11,5,1.625,1.5083333333333333,1.2,262338.63,68395.14000000001,4740.97925,10,0.4545454545454545,0.9090909090909092
2022,139,18 to 29,3,3,2.25,3.0,3.0,48104.130000000005,16523.32,6218.6900000000005,2,1.0,0.6666666666666666
2022,139,30 to 49,7,7,3.1666666666666665,2.25,2.0,124177.87,50087.62,7574.151666666668,5,1.0,0.7142857142857143
2022,139,50 to 69,7,7,2.5,2.3333333333333335,2.0,112254.85,39558.46,5371.120555555556,2,1.0,0.2857142857142857
2022,139,70 or Older,5,5,8.0,2.8333333333333335,3.0,225908.57,103812.13,18955.118333333336,1,1.0,0.2
2022,140,0 to 17,68,68,1.697996447996448,1.8172105672105672,1.331979131979132,1145509.17,603623.63,8816.719863414364,36,1.0,0.5294117647058824
2022,140,18 to 29,9,9,3.3333333333333335,2.0,1.5,194530.6,79592.87,8388.396666666666,5,1.0,0.5555555555555556
2022,140,30 to 49,8,7,3.0833333333333335,2.5555555555555554,2.4444444444444446,112200.06,44252.92,7346.639999999999,3,0.875,0.375
2022,140,50 to 69,8,8,2.5625,2.25,2.25,162109.81999999998,57372.95999999999,5403.7074999999995,0,1.0,0.0
2022,140,70 or Older,8,6,3.583333333333333,2.5,2.125,167661.59,61526.76,7130.822916666667,0,0.75,0.0
2022,141,0 to 17,46,45,1.595467032967033,1.7245115995115996,1.2498473748473748,715953.65,387187.75,7779.438321886448,34,0.9782608695652174,0.7391304347826086
2022,141,18 to 29,1,1,1.0,3.0,3.0,9131.75,2814.4,2814.4,1,1.0,1.0
2022,141,30 to 49,8,8,2.0625,1.4375,1.4375,112400.36,38842.13,4714.59625,2,1.0,0.25
2022,141,50 to 69,5,5,9.625,2.125,2.25,120799.92,59781.41,20555.77,1,1.0,0.2
2022,141,70 or Older,3,3,5.25,2.0,1.75,65740.99,25167.67,7320.3375,0,1.0,0.0
2022,142,0 to 17,260,258,2.156068511092373,1.8520982344203467,1.365206799307789,5490945.98,2822177.69,11148.268246773236,228,0.9923076923076924,0.8769230769230769
2022,142,18 to 29,25,25,2.7403846153846154,2.0534188034188032,1.9871794871794872,556637.19,224546.2,7016.699401709402,21,1.0,0.84
2022,142,30 to 49,40,38,5.150878533231475,2.56340718105424,2.2870511841100076,1447383.36,578803.95,15560.566228036669,24,0.95,0.6
2022,142,50 to 69,45,45,3.978931394692264,2.218661773009599,2.0839568040654997,994999.79,397051.81,9495.15084133258,22,1.0,0.4888888888888889
2022,142,70 or Older,15,15,4.816666666666666,2.0625,1.8666666666666667,366195.49,136706.93,9307.24125,1,1.0,0.0666666666666666
2022,143,0 to 17,26,26,1.8621794871794872,1.7243589743589745,1.342948717948718,552063.6699999999,298871.28,10107.339663461538,25,1.0,0.9615384615384616
2022,143,18 to 29,5,3,3.0,2.3333333333333335,2.0,54941.29,28035.769999999997,6089.2699999999995,5,0.6,1.0
2022,143,30 to 49,5,4,2.8333333333333335,1.1666666666666667,1.1666666666666667,50191.74,23774.56,4394.065,4,0.8,0.8
2022,143,50 to 69,4,2,3.5,1.6666666666666667,1.6666666666666667,55716.56999999999,24575.53,5913.905000000001,1,0.5,0.25
2022,143,70 or Older,1,1,3.0,2.0,1.0,8171.33,3664.84,3664.84,0,1.0,0.0
2022,144,0 to 17,35,28,1.4946428571428572,2.038095238095238,1.306547619047619,322715.21,138730.61,3809.090369047619,22,0.8,0.6285714285714286
2022,144,18 to 29,1,1,1.0,1.0,1.0,2731.1,854.18,854.18,1,1.0,1.0
2022,144,30 to 49,7,7,3.9,2.1,1.9,179002.08,68195.03,10486.309,4,1.0,0.5714285714285714
2022,144,50 to 69,9,9,2.520833333333333,2.0,2.0,93117.3,35516.25,3881.593958333334,2,1.0,0.2222222222222222
2022,144,70 or Older,6,6,3.0,2.375,2.375,67821.54000000001,25884.1,4254.81375,0,1.0,0.0
2022,145,0 to 17,33,30,1.712797619047619,1.787202380952381,1.331845238095238,309571.41000000003,132993.29,3899.058288690476,18,0.9090909090909092,0.5454545454545454
2022,145,18 to 29,6,6,2.75,2.25,2.0,106906.41,39519.93,6289.8575,2,1.0,0.3333333333333333
2022,145,30 to 49,12,12,2.477777777777778,2.5,2.3777777777777778,156645.54,60848.25,4376.978777777777,7,1.0,0.5833333333333334
2022,145,50 to 69,14,14,2.6041666666666665,1.8541666666666667,1.75,170919.14,64220.37,4456.837291666667,2,1.0,0.1428571428571428
2022,145,70 or Older,9,9,2.733333333333333,1.8,1.7333333333333334,117641.74,43837.04,4639.442333333333,0,1.0,0.0
2022,146,0 to 17,298,259,1.779861148244341,1.634025602831462,1.2674674712907086,2973801.06,1217479.81,4330.662001259135,270,0.8691275167785235,0.906040268456376
2022,146,18 to 29,32,32,1.8785714285714288,2.003571428571429,1.7964285714285717,442501.45,166731.97999999998,4597.913321428571,24,1.0,0.75
2022,146,30 to 49,47,47,2.5861111111111112,2.123106060606061,2.0508838383838386,994304.03,377267.21,7787.46693560606,32,1.0,0.6808510638297872
2022,146,50 to 69,71,71,3.008748196248196,1.9839285714285717,1.8224025974025977,1151381.48,451015.51,5682.251189935065,26,1.0,0.3661971830985915
2022,146,70 or Older,17,17,3.7,2.3,2.2,322311.09,129264.98,7138.624000000001,0,1.0,0.0
2022,147,0 to 17,18,18,1.5984848484848486,2.0984848484848486,1.4621212121212122,237332.88,130438.26,7579.722272727273,15,1.0,0.8333333333333334
2022,147,18 to 29,1,1,1.0,1.0,1.0,10256.74,2565.72,2565.72,1,1.0,1.0
2022,147,30 to 49,11,11,1.625,2.0416666666666665,1.6666666666666667,103929.51,42955.02,3403.7875,7,1.0,0.6363636363636364
2022,147,50 to 69,4,4,2.5,1.8333333333333333,1.6666666666666667,43886.12,15655.27,3604.0466666666666,1,1.0,0.25
2022,147,70 or Older,3,3,2.0,1.6666666666666667,1.6666666666666667,27266.74,10264.98,3421.66,0,1.0,0.0
2022,148,0 to 17,30,21,2.275,1.875,1.5833333333333333,483294.36,202802.3,5811.353875,16,0.7,0.5333333333333333
2022,148,18 to 29,8,8,2.388888888888889,2.777777777777778,2.6666666666666665,151933.55,69195.94,7371.407500000001,5,1.0,0.625
2022,148,30 to 49,10,9,3.0,2.85,2.65,151578.56,71696.73,7729.32675,7,0.9,0.7
2022,148,50 to 69,13,12,11.148809523809524,2.5238095238095237,2.267857142857143,287360.85,109473.52,11553.901547619049,2,0.9230769230769232,0.1538461538461538
2022,148,70 or Older,5,5,2.833333333333333,2.5,2.083333333333333,73674.45,26314.340000000004,4984.920833333334,0,1.0,0.0
2022,149,0 to 17,20,15,1.8287878787878784,1.246969696969697,1.0954545454545457,250316.54,91639.93,4313.485318181818,12,0.75,0.6
2022,149,18 to 29,1,1,2.0,2.0,1.0,12692.46,5398.14,5398.14,0,1.0,0.0
2022,149,30 to 49,6,6,3.0,2.5,2.2222222222222223,178424.47,54683.65,8467.374444444444,4,1.0,0.6666666666666666
2022,149,50 to 69,3,3,3.3333333333333335,2.0,2.3333333333333335,76214.96,28430.93,9476.976666666667,1,1.0,0.3333333333333333
2022,149,70 or Older,2,2,3.0,1.5,1.5,47563.869999999995,17981.14,8990.57,0,1.0,0.0
2023,100,0 to 17,698,618,1.8574633209797144,1.7449307538042371,1.329998174659856,26181045.49,11492342.67,15826.181020649628,514,0.8853868194842407,0.7363896848137536
2023,100,18 to 29,119,104,2.6516501976284585,1.8183283926218707,1.7066567852437415,6948494.31,2510109.98,20422.70362773386,75,0.8739495798319328,0.6302521008403361
2023,100,30 to 49,199,183,3.4205882352941175,2.2676470588235293,2.2372549019607844,12830813.66,4019409.09,18492.328335115864,108,0.9195979899497488,0.542713567839196
2023,100,50 to 69,269,254,3.385914066709038,2.369581410436544,2.118254251747188,15364806.61,4804117.13,17894.9981261028,106,0.9442379182156134,0.3940520446096654
2023,100,70 or Older,187,176,4.941027409646336,2.408616342452659,2.265418636492805,13657069.82,3771336.97,27402.998727543974,11,0.9411764705882352,0.0588235294117647
2023,101,0 to 17,9,6,1.4722222222222223,1.75,1.1944444444444444,233358.02,140066.82,16338.52,2,0.6666666666666666,0.2222222222222222
2023,101,18 to 29,2,0,1.0,1.5,1.0,36177.9,8132.83,4066.415,1,0.0,0.5
2023,101,30 to 49,5,5,1.6666666666666667,2.5,2.5,167029.66999999998,115282.84,21006.235,5,1.0,1.0
2023,101,50 to 69,1,1,2.0,2.0,2.0,39755.26,8881.69,8881.69,1,1.0,1.0
2023,101,70 or Older,6,6,9.166666666666668,3.25,3.25,1910278.42,434023.08,47189.53833333333,0,1.0,0.0
2023,103,0 to 17,144,138,1.900232330643189,1.6914815232863656,1.309118115519436,4118892.44,2376390.46,16496.607789201484,83,0.9583333333333334,0.5763888888888888
2023,103,18 to 29,30,30,2.188095238095238,1.8452380952380951,1.7174603174603174,1096768.5,401448.9900000001,13186.066222222222,17,1.0,0.5666666666666667
2023,103,30 to 49,78,77,3.3463610898905016,2.21991341991342,2.034966895849249,3323065.1100000003,854182.88,12592.565210236822,41,0.9871794871794872,0.5256410256410257
2023,103,50 to 69,108,108,4.236756892230576,2.096526315789474,1.8801303258145363,6567444.92,1907227.07,17248.124113834587,41,1.0,0.3796296296296296
2023,103,70 or Older,59,53,3.188511488511488,2.0621378621378623,1.864235764235764,2500705.13,682414.59,11269.302250749251,5,0.8983050847457628,0.0847457627118644
2023,104,0 to 17,1769,1693,2.1220667431773097,1.81259973153503,1.385047517909785,66872194.31,23338168.95,12883.01719182473,1461,0.9570378745053704,0.8258903335217637
2023,104,18 to 29,287,285,2.1941473463603995,1.901770680765429,1.7783267245382774,11711503.96,4213965.62,12961.189407504256,190,0.9930313588850174,0.662020905923345
2023,104,30 to 49,573,562,3.1442138415138654,2.02049898746914,1.7859040062589606,25652079.79,9204670.05,16262.59594091835,389,0.9808027923211168,0.6788830715532286
2023,104,50 to 69,788,777,3.820727025969061,2.177015387265929,1.892059052109646,44848578.89,15332737.69,18781.391566190905,373,0.9860406091370558,0.4733502538071066
2023,104,70 or Older,400,395,4.187631844746704,2.1482657991980503,1.9261293366878949,23741452.84,7884220.63,18826.62627891493,35,0.9875,0.0875
2023,105,0 to 17,189,178,1.95005143520823,1.5262363807311543,1.197110779271058,10495912.05,1920200.86,8895.102341905867,84,0.9417989417989416,0.4444444444444444
2023,105,18 to 29,23,22,2.427619047619048,2.2714285714285714,2.121428571428571,1002085.46,238537.48,9717.227147619047,10,0.9565217391304348,0.4347826086956521
2023,105,30 to 49,59,57,2.9972222222222222,1.927020202020202,1.7656565656565657,3159721.1500000004,788483.61,12980.35023611111,32,0.9661016949152542,0.5423728813559322
2023,105,50 to 69,61,61,4.250624463256043,2.375924426450742,2.138427186848239,3257977.3899999997,961799.45,17713.585531738434,11,1.0,0.180327868852459
2023,105,70 or Older,35,34,4.9107692307692306,2.374871794871795,2.1561538461538463,2009196.96,592030.81,17282.38822051282,0,0.9714285714285714,0.0
2023,106,0 to 17,15,13,2.78125,1.78125,1.1875,984614.25,175674.0,12928.108125,7,0.8666666666666667,0.4666666666666667
2023,106,18 to 29,1,1,1.0,3.0,3.0,17086.87,4037.19,4037.19,1,1.0,1.0
